# Consolidated USD->INR SBI TT rates. source=SBI_TTBUY is authoritative (sahilgupta/sbi-fx-ratekeeper).
# xls_mid-0.425 / ECB-0.39 are pre-2020 or SBI-outage ESTIMATES (tt_sell = tt_buy + 0.85 fixed spread). Use exact SBI PDF for filing.
date,tt_buy,tt_sell,source
2012-04-16,51.23,52.08,xls_mid-0.425
2012-04-17,51.20,52.05,xls_mid-0.425
2012-04-18,51.08,51.93,xls_mid-0.425
2012-04-19,51.47,52.32,xls_mid-0.425
2012-04-20,51.57,52.42,xls_mid-0.425
2012-04-23,51.80,52.65,xls_mid-0.425
2012-04-24,52.37,53.22,xls_mid-0.425
2012-04-25,52.06,52.91,xls_mid-0.425
2012-04-26,52.14,52.99,xls_mid-0.425
2012-04-27,52.26,53.11,xls_mid-0.425
2012-04-30,52.09,52.94,xls_mid-0.425
2012-05-02,52.51,53.36,xls_mid-0.425
2012-05-03,52.81,53.66,xls_mid-0.425
2012-05-04,53.30,54.15,xls_mid-0.425
2012-05-07,52.92,53.77,xls_mid-0.425
2012-05-08,52.43,53.28,xls_mid-0.425
2012-05-09,53.04,53.89,xls_mid-0.425
2012-05-10,52.91,53.76,xls_mid-0.425
2012-05-11,53.22,54.07,xls_mid-0.425
2012-05-14,53.29,54.14,xls_mid-0.425
2012-05-15,53.42,54.27,xls_mid-0.425
2012-05-16,53.87,54.72,xls_mid-0.425
2012-05-17,53.96,54.81,xls_mid-0.425
2012-05-18,54.45,55.30,xls_mid-0.425
2012-05-21,54.26,55.11,xls_mid-0.425
2012-05-22,54.46,55.31,xls_mid-0.425
2012-05-23,55.51,56.36,xls_mid-0.425
2012-05-24,55.86,56.71,xls_mid-0.425
2012-05-25,55.30,56.15,xls_mid-0.425
2012-05-28,54.84,55.69,xls_mid-0.425
2012-05-29,55.16,56.01,xls_mid-0.425
2012-05-30,55.58,56.43,xls_mid-0.425
2012-05-31,56.00,56.85,xls_mid-0.425
2012-06-01,55.49,56.34,xls_mid-0.425
2012-06-04,55.09,55.94,xls_mid-0.425
2012-06-05,55.14,55.99,xls_mid-0.425
2012-06-06,55.07,55.92,xls_mid-0.425
2012-06-07,54.72,55.57,xls_mid-0.425
2012-06-08,54.94,55.79,xls_mid-0.425
2012-06-11,54.81,55.66,xls_mid-0.425
2012-06-12,55.63,56.48,xls_mid-0.425
2012-06-13,55.43,56.28,xls_mid-0.425
2012-06-14,55.37,56.22,xls_mid-0.425
2012-06-15,55.34,56.19,xls_mid-0.425
2012-06-18,55.17,56.02,xls_mid-0.425
2012-06-19,55.59,56.44,xls_mid-0.425
2012-06-20,55.43,56.28,xls_mid-0.425
2012-06-21,55.99,56.84,xls_mid-0.425
2012-06-22,56.57,57.42,xls_mid-0.425
2012-06-25,56.11,56.96,xls_mid-0.425
2012-06-26,56.65,57.50,xls_mid-0.425
2012-06-27,56.79,57.64,xls_mid-0.425
2012-06-28,56.49,57.34,xls_mid-0.425
2012-06-29,55.88,56.73,xls_mid-0.425
2012-07-02,55.41,56.26,xls_mid-0.425
2012-07-03,54.39,55.24,xls_mid-0.425
2012-07-04,54.13,54.98,xls_mid-0.425
2012-07-05,54.60,55.45,xls_mid-0.425
2012-07-06,54.99,55.84,xls_mid-0.425
2012-07-09,55.60,56.45,xls_mid-0.425
2012-07-10,55.38,56.23,xls_mid-0.425
2012-07-11,54.94,55.79,xls_mid-0.425
2012-07-12,55.27,56.12,xls_mid-0.425
2012-07-13,55.23,56.08,xls_mid-0.425
2012-07-16,54.49,55.34,xls_mid-0.425
2012-07-17,54.72,55.57,xls_mid-0.425
2012-07-18,54.91,55.76,xls_mid-0.425
2012-07-19,54.96,55.81,xls_mid-0.425
2012-07-20,54.73,55.58,xls_mid-0.425
2012-07-23,55.34,56.19,xls_mid-0.425
2012-07-24,55.59,56.44,xls_mid-0.425
2012-07-25,55.95,56.80,xls_mid-0.425
2012-07-26,55.52,56.37,xls_mid-0.425
2012-07-27,54.99,55.84,xls_mid-0.425
2012-07-30,55.02,55.87,xls_mid-0.425
2012-07-31,55.38,56.23,xls_mid-0.425
2012-08-01,55.06,55.91,xls_mid-0.425
2012-08-02,55.35,56.20,xls_mid-0.425
2012-08-03,55.66,56.51,xls_mid-0.425
2012-08-06,55.05,55.90,xls_mid-0.425
2012-08-07,55.07,55.92,xls_mid-0.425
2012-08-08,54.72,55.57,xls_mid-0.425
2012-08-09,54.75,55.60,xls_mid-0.425
2012-08-10,54.92,55.77,xls_mid-0.425
2012-08-13,54.99,55.84,xls_mid-0.425
2012-08-14,55.22,56.07,xls_mid-0.425
2012-08-16,55.56,56.41,xls_mid-0.425
2012-08-17,55.28,56.13,xls_mid-0.425
2012-08-21,55.12,55.97,xls_mid-0.425
2012-08-22,55.09,55.94,xls_mid-0.425
2012-08-23,54.76,55.61,xls_mid-0.425
2012-08-24,54.96,55.81,xls_mid-0.425
2012-08-27,55.17,56.02,xls_mid-0.425
2012-08-28,55.35,56.20,xls_mid-0.425
2012-08-29,55.24,56.09,xls_mid-0.425
2012-08-30,55.22,56.07,xls_mid-0.425
2012-08-31,55.30,56.15,xls_mid-0.425
2012-09-03,55.03,55.88,xls_mid-0.425
2012-09-04,55.11,55.96,xls_mid-0.425
2012-09-05,55.47,56.32,xls_mid-0.425
2012-09-06,55.55,56.40,xls_mid-0.425
2012-09-07,55.10,55.95,xls_mid-0.425
2012-09-10,54.91,55.76,xls_mid-0.425
2012-09-11,55.10,55.95,xls_mid-0.425
2012-09-12,54.84,55.69,xls_mid-0.425
2012-09-13,55.02,55.87,xls_mid-0.425
2012-09-14,54.30,55.15,xls_mid-0.425
2012-09-17,53.55,54.40,xls_mid-0.425
2012-09-18,53.83,54.68,xls_mid-0.425
2012-09-20,53.91,54.76,xls_mid-0.425
2012-09-21,53.48,54.33,xls_mid-0.425
2012-09-24,52.87,53.72,xls_mid-0.425
2012-09-25,53.11,53.96,xls_mid-0.425
2012-09-26,53.15,54.00,xls_mid-0.425
2012-09-27,52.83,53.68,xls_mid-0.425
2012-09-28,52.27,53.12,xls_mid-0.425
2012-10-01,52.36,53.21,xls_mid-0.425
2012-10-03,51.91,52.76,xls_mid-0.425
2012-10-04,51.55,52.40,xls_mid-0.425
2012-10-05,51.19,52.04,xls_mid-0.425
2012-10-08,51.79,52.64,xls_mid-0.425
2012-10-09,51.95,52.80,xls_mid-0.425
2012-10-10,52.62,53.47,xls_mid-0.425
2012-10-11,52.65,53.50,xls_mid-0.425
2012-10-12,52.28,53.13,xls_mid-0.425
2012-10-15,52.69,53.54,xls_mid-0.425
2012-10-16,52.39,53.24,xls_mid-0.425
2012-10-17,52.33,53.18,xls_mid-0.425
2012-10-18,52.54,53.39,xls_mid-0.425
2012-10-19,53.29,54.14,xls_mid-0.425
2012-10-22,53.25,54.10,xls_mid-0.425
2012-10-23,53.16,54.01,xls_mid-0.425
2012-10-25,53.21,54.06,xls_mid-0.425
2012-10-29,53.38,54.23,xls_mid-0.425
2012-10-30,53.74,54.59,xls_mid-0.425
2012-10-31,53.69,54.54,xls_mid-0.425
2012-11-01,53.35,54.20,xls_mid-0.425
2012-11-02,53.24,54.09,xls_mid-0.425
2012-11-05,53.65,54.50,xls_mid-0.425
2012-11-06,54.17,55.02,xls_mid-0.425
2012-11-07,53.83,54.68,xls_mid-0.425
2012-11-08,54.02,54.87,xls_mid-0.425
2012-11-09,53.92,54.77,xls_mid-0.425
2012-11-12,54.51,55.36,xls_mid-0.425
2012-11-15,54.53,55.38,xls_mid-0.425
2012-11-16,54.57,55.42,xls_mid-0.425
2012-11-19,54.54,55.39,xls_mid-0.425
2012-11-20,54.48,55.33,xls_mid-0.425
2012-11-21,54.78,55.63,xls_mid-0.425
2012-11-22,54.73,55.58,xls_mid-0.425
2012-11-23,54.92,55.77,xls_mid-0.425
2012-11-26,55.27,56.12,xls_mid-0.425
2012-11-27,55.28,56.13,xls_mid-0.425
2012-11-29,54.78,55.63,xls_mid-0.425
2012-11-30,54.10,54.95,xls_mid-0.425
2012-12-03,54.14,54.99,xls_mid-0.425
2012-12-04,54.52,55.37,xls_mid-0.425
2012-12-05,54.14,54.99,xls_mid-0.425
2012-12-06,54.04,54.89,xls_mid-0.425
2012-12-07,53.78,54.63,xls_mid-0.425
2012-12-10,53.92,54.77,xls_mid-0.425
2012-12-11,53.89,54.74,xls_mid-0.425
2012-12-12,53.85,54.70,xls_mid-0.425
2012-12-13,53.81,54.66,xls_mid-0.425
2012-12-14,53.96,54.81,xls_mid-0.425
2012-12-17,54.20,55.05,xls_mid-0.425
2012-12-18,54.42,55.27,xls_mid-0.425
2012-12-19,54.31,55.16,xls_mid-0.425
2012-12-20,54.42,55.27,xls_mid-0.425
2012-12-21,54.66,55.51,xls_mid-0.425
2012-12-24,54.66,55.51,xls_mid-0.425
2012-12-26,54.54,55.39,xls_mid-0.425
2012-12-27,54.42,55.27,xls_mid-0.425
2012-12-28,54.42,55.27,xls_mid-0.425
2012-12-31,54.35,55.20,xls_mid-0.425
2013-01-01,54.41,55.26,xls_mid-0.425
2013-01-02,53.96,54.81,xls_mid-0.425
2013-01-03,53.99,54.84,xls_mid-0.425
2013-01-04,54.42,55.27,xls_mid-0.425
2013-01-07,54.55,55.40,xls_mid-0.425
2013-01-08,54.90,55.75,xls_mid-0.425
2013-01-09,54.54,55.39,xls_mid-0.425
2013-01-10,54.21,55.06,xls_mid-0.425
2013-01-11,54.11,54.96,xls_mid-0.425
2013-01-14,54.21,55.06,xls_mid-0.425
2013-01-15,54.12,54.97,xls_mid-0.425
2013-01-16,54.40,55.25,xls_mid-0.425
2013-01-17,54.22,55.07,xls_mid-0.425
2013-01-18,53.52,54.37,xls_mid-0.425
2013-01-21,53.45,54.30,xls_mid-0.425
2013-01-22,53.09,53.94,xls_mid-0.425
2013-01-23,53.35,54.20,xls_mid-0.425
2013-01-24,53.43,54.28,xls_mid-0.425
2013-01-28,53.47,54.32,xls_mid-0.425
2013-01-29,53.28,54.13,xls_mid-0.425
2013-01-30,53.14,53.99,xls_mid-0.425
2013-01-31,52.86,53.71,xls_mid-0.425
2013-02-01,52.90,53.75,xls_mid-0.425
2013-02-04,52.55,53.40,xls_mid-0.425
2013-02-05,52.87,53.72,xls_mid-0.425
2013-02-06,52.66,53.51,xls_mid-0.425
2013-02-07,52.72,53.57,xls_mid-0.425
2013-02-08,53.14,53.99,xls_mid-0.425
2013-02-11,53.25,54.10,xls_mid-0.425
2013-02-12,53.53,54.38,xls_mid-0.425
2013-02-13,53.43,54.28,xls_mid-0.425
2013-02-14,53.45,54.30,xls_mid-0.425
2013-02-15,53.56,54.41,xls_mid-0.425
2013-02-18,53.86,54.71,xls_mid-0.425
2013-02-20,53.63,54.48,xls_mid-0.425
2013-02-21,54.05,54.90,xls_mid-0.425
2013-02-22,54.00,54.85,xls_mid-0.425
2013-02-25,53.62,54.47,xls_mid-0.425
2013-02-26,53.64,54.49,xls_mid-0.425
2013-02-27,53.41,54.26,xls_mid-0.425
2013-02-28,53.35,54.20,xls_mid-0.425
2013-03-01,54.06,54.91,xls_mid-0.425
2013-03-04,54.63,55.48,xls_mid-0.425
2013-03-05,54.23,55.08,xls_mid-0.425
2013-03-06,54.28,55.13,xls_mid-0.425
2013-03-07,54.31,55.16,xls_mid-0.425
2013-03-08,53.98,54.83,xls_mid-0.425
2013-03-11,53.87,54.72,xls_mid-0.425
2013-03-12,53.91,54.76,xls_mid-0.425
2013-03-13,53.69,54.54,xls_mid-0.425
2013-03-14,54.02,54.87,xls_mid-0.425
2013-03-15,53.74,54.59,xls_mid-0.425
2013-03-18,53.87,54.72,xls_mid-0.425
2013-03-19,53.84,54.69,xls_mid-0.425
2013-03-20,53.95,54.80,xls_mid-0.425
2013-03-21,53.86,54.71,xls_mid-0.425
2013-03-22,53.91,54.76,xls_mid-0.425
2013-03-25,53.67,54.52,xls_mid-0.425
2013-03-26,53.85,54.70,xls_mid-0.425
2013-03-28,53.96,54.81,xls_mid-0.425
2013-04-02,53.91,54.76,xls_mid-0.425
2013-04-03,53.96,54.81,xls_mid-0.425
2013-04-04,54.22,55.07,xls_mid-0.425
2013-04-05,54.46,55.31,xls_mid-0.425
2013-04-08,54.30,55.15,xls_mid-0.425
2013-04-09,54.04,54.89,xls_mid-0.425
2013-04-10,54.11,54.96,xls_mid-0.425
2013-04-12,54.02,54.87,xls_mid-0.425
2013-04-15,54.20,55.05,xls_mid-0.425
2013-04-16,53.90,54.75,xls_mid-0.425
2013-04-17,53.52,54.37,xls_mid-0.425
2013-04-18,53.60,54.45,xls_mid-0.425
2013-04-22,53.74,54.59,xls_mid-0.425
2013-04-23,53.87,54.72,xls_mid-0.425
2013-04-25,53.75,54.60,xls_mid-0.425
2013-04-26,53.87,54.72,xls_mid-0.425
2013-04-29,53.85,54.70,xls_mid-0.425
2013-04-30,53.79,54.64,xls_mid-0.425
2013-05-02,53.31,54.16,xls_mid-0.425
2013-05-03,53.53,54.38,xls_mid-0.425
2013-05-06,53.52,54.37,xls_mid-0.425
2013-05-07,53.85,54.70,xls_mid-0.425
2013-05-08,53.73,54.58,xls_mid-0.425
2013-05-09,53.82,54.67,xls_mid-0.425
2013-05-10,54.12,54.97,xls_mid-0.425
2013-05-13,54.49,55.34,xls_mid-0.425
2013-05-14,54.20,55.05,xls_mid-0.425
2013-05-15,54.36,55.21,xls_mid-0.425
2013-05-16,54.35,55.20,xls_mid-0.425
2013-05-17,54.46,55.31,xls_mid-0.425
2013-05-20,54.61,55.46,xls_mid-0.425
2013-05-21,54.61,55.46,xls_mid-0.425
2013-05-22,55.10,55.95,xls_mid-0.425
2013-05-23,55.57,56.42,xls_mid-0.425
2013-05-24,55.18,56.03,xls_mid-0.425
2013-05-27,55.19,56.04,xls_mid-0.425
2013-05-28,55.32,56.17,xls_mid-0.425
2013-05-29,55.82,56.67,xls_mid-0.425
2013-05-30,55.67,56.52,xls_mid-0.425
2013-05-31,56.07,56.92,xls_mid-0.425
2013-06-03,56.15,57.00,xls_mid-0.425
2013-06-04,56.22,57.07,xls_mid-0.425
2013-06-05,56.00,56.85,xls_mid-0.425
2013-06-06,56.44,57.29,xls_mid-0.425
2013-06-07,56.32,57.17,xls_mid-0.425
2013-06-10,57.36,58.21,xls_mid-0.425
2013-06-11,58.50,59.35,xls_mid-0.425
2013-06-12,57.85,58.70,xls_mid-0.425
2013-06-13,57.99,58.84,xls_mid-0.425
2013-06-14,57.32,58.17,xls_mid-0.425
2013-06-17,57.31,58.16,xls_mid-0.425
2013-06-18,58.03,58.88,xls_mid-0.425
2013-06-19,58.32,59.17,xls_mid-0.425
2013-06-20,59.28,60.13,xls_mid-0.425
2013-06-21,58.93,59.78,xls_mid-0.425
2013-06-24,59.31,60.16,xls_mid-0.425
2013-06-25,59.28,60.13,xls_mid-0.425
2013-06-26,59.43,60.28,xls_mid-0.425
2013-06-27,60.16,61.01,xls_mid-0.425
2013-06-28,59.27,60.12,xls_mid-0.425
2013-07-01,58.72,59.57,xls_mid-0.425
2013-07-02,58.99,59.84,xls_mid-0.425
2013-07-03,59.68,60.53,xls_mid-0.425
2013-07-04,59.67,60.52,xls_mid-0.425
2013-07-05,59.91,60.76,xls_mid-0.425
2013-07-08,60.62,61.47,xls_mid-0.425
2013-07-09,59.65,60.50,xls_mid-0.425
2013-07-10,59.71,60.56,xls_mid-0.425
2013-07-11,59.22,60.07,xls_mid-0.425
2013-07-12,59.47,60.32,xls_mid-0.425
2013-07-15,59.63,60.48,xls_mid-0.425
2013-07-16,58.97,59.82,xls_mid-0.425
2013-07-17,58.94,59.79,xls_mid-0.425
2013-07-18,59.29,60.14,xls_mid-0.425
2013-07-19,59.37,60.22,xls_mid-0.425
2013-07-22,58.98,59.83,xls_mid-0.425
2013-07-23,59.26,60.11,xls_mid-0.425
2013-07-24,59.02,59.87,xls_mid-0.425
2013-07-25,58.52,59.37,xls_mid-0.425
2013-07-26,58.49,59.34,xls_mid-0.425
2013-07-29,58.87,59.72,xls_mid-0.425
2013-07-30,59.40,60.25,xls_mid-0.425
2013-07-31,60.69,61.54,xls_mid-0.425
2013-08-01,60.32,61.17,xls_mid-0.425
2013-08-02,60.38,61.23,xls_mid-0.425
2013-08-05,60.40,61.25,xls_mid-0.425
2013-08-06,61.11,61.96,xls_mid-0.425
2013-08-07,60.97,61.82,xls_mid-0.425
2013-08-08,60.69,61.54,xls_mid-0.425
2013-08-12,60.38,61.23,xls_mid-0.425
2013-08-13,61.01,61.86,xls_mid-0.425
2013-08-14,61.09,61.94,xls_mid-0.425
2013-08-16,61.39,62.24,xls_mid-0.425
2013-08-19,61.92,62.77,xls_mid-0.425
2013-08-20,63.31,64.16,xls_mid-0.425
2013-08-21,63.04,63.89,xls_mid-0.425
2013-08-22,65.00,65.85,xls_mid-0.425
2013-08-23,64.26,65.11,xls_mid-0.425
2013-08-26,63.81,64.66,xls_mid-0.425
2013-08-27,65.24,66.09,xls_mid-0.425
2013-08-28,67.94,68.79,xls_mid-0.425
2013-08-29,67.28,68.13,xls_mid-0.425
2013-08-30,66.15,67.00,xls_mid-0.425
2013-09-02,65.44,66.29,xls_mid-0.425
2013-09-03,66.46,67.31,xls_mid-0.425
2013-09-04,66.60,67.45,xls_mid-0.425
2013-09-05,65.62,66.47,xls_mid-0.425
2013-09-06,65.53,66.38,xls_mid-0.425
2013-09-10,63.79,64.64,xls_mid-0.425
2013-09-11,63.48,64.33,xls_mid-0.425
2013-09-12,63.24,64.09,xls_mid-0.425
2013-09-13,63.36,64.21,xls_mid-0.425
2013-09-16,62.06,62.91,xls_mid-0.425
2013-09-17,62.95,63.80,xls_mid-0.425
2013-09-18,62.72,63.57,xls_mid-0.425
2013-09-19,61.32,62.17,xls_mid-0.425
2013-09-20,61.82,62.67,xls_mid-0.425
2013-09-23,62.10,62.95,xls_mid-0.425
2013-09-24,62.23,63.08,xls_mid-0.425
2013-09-25,62.27,63.12,xls_mid-0.425
2013-09-26,61.80,62.65,xls_mid-0.425
2013-09-27,61.39,62.24,xls_mid-0.425
2013-09-30,62.35,63.20,xls_mid-0.425
2013-10-01,61.93,62.78,xls_mid-0.425
2013-10-03,61.51,62.36,xls_mid-0.425
2013-10-04,60.98,61.83,xls_mid-0.425
2013-10-07,61.35,62.20,xls_mid-0.425
2013-10-08,61.26,62.11,xls_mid-0.425
2013-10-09,61.49,62.34,xls_mid-0.425
2013-10-10,61.71,62.56,xls_mid-0.425
2013-10-11,60.73,61.58,xls_mid-0.425
2013-10-14,60.88,61.73,xls_mid-0.425
2013-10-15,61.27,62.12,xls_mid-0.425
2013-10-17,61.16,62.01,xls_mid-0.425
2013-10-18,60.85,61.70,xls_mid-0.425
2013-10-21,61.06,61.91,xls_mid-0.425
2013-10-22,61.36,62.21,xls_mid-0.425
2013-10-23,61.11,61.96,xls_mid-0.425
2013-10-24,60.99,61.84,xls_mid-0.425
2013-10-25,61.20,62.05,xls_mid-0.425
2013-10-28,61.08,61.93,xls_mid-0.425
2013-10-29,61.04,61.89,xls_mid-0.425
2013-10-30,61.06,61.91,xls_mid-0.425
2013-10-31,60.98,61.83,xls_mid-0.425
2013-11-01,61.48,62.33,xls_mid-0.425
2013-11-05,61.36,62.21,xls_mid-0.425
2013-11-06,61.50,62.35,xls_mid-0.425
2013-11-07,62.15,63.00,xls_mid-0.425
2013-11-08,62.31,63.16,xls_mid-0.425
2013-11-11,62.87,63.72,xls_mid-0.425
2013-11-12,63.17,64.02,xls_mid-0.425
2013-11-13,63.23,64.08,xls_mid-0.425
2013-11-14,62.64,63.49,xls_mid-0.425
2013-11-18,62.20,63.05,xls_mid-0.425
2013-11-19,61.81,62.66,xls_mid-0.425
2013-11-20,62.13,62.98,xls_mid-0.425
2013-11-21,62.46,63.31,xls_mid-0.425
2013-11-22,62.60,63.45,xls_mid-0.425
2013-11-25,62.15,63.00,xls_mid-0.425
2013-11-26,62.02,62.87,xls_mid-0.425
2013-11-27,61.94,62.79,xls_mid-0.425
2013-11-28,61.96,62.81,xls_mid-0.425
2013-11-29,61.97,62.82,xls_mid-0.425
2013-12-02,61.80,62.65,xls_mid-0.425
2013-12-03,61.92,62.77,xls_mid-0.425
2013-12-04,61.91,62.76,xls_mid-0.425
2013-12-05,61.26,62.11,xls_mid-0.425
2013-12-06,61.24,62.09,xls_mid-0.425
2013-12-09,60.75,61.60,xls_mid-0.425
2013-12-10,60.78,61.63,xls_mid-0.425
2013-12-11,60.91,61.76,xls_mid-0.425
2013-12-12,61.20,62.05,xls_mid-0.425
2013-12-13,61.70,62.55,xls_mid-0.425
2013-12-16,61.68,62.53,xls_mid-0.425
2013-12-17,61.53,62.38,xls_mid-0.425
2013-12-18,61.49,62.34,xls_mid-0.425
2013-12-19,61.96,62.81,xls_mid-0.425
2013-12-20,61.82,62.67,xls_mid-0.425
2013-12-23,61.57,62.42,xls_mid-0.425
2013-12-24,61.44,62.29,xls_mid-0.425
2013-12-26,61.55,62.40,xls_mid-0.425
2013-12-27,61.63,62.48,xls_mid-0.425
2013-12-30,61.58,62.43,xls_mid-0.425
2013-12-31,61.47,62.32,xls_mid-0.425
2014-01-01,61.51,62.36,xls_mid-0.425
2014-01-02,61.48,62.33,xls_mid-0.425
2014-01-03,61.98,62.83,xls_mid-0.425
2014-01-06,61.90,62.75,xls_mid-0.425
2014-01-07,61.95,62.80,xls_mid-0.425
2014-01-08,61.82,62.67,xls_mid-0.425
2014-01-09,61.76,62.61,xls_mid-0.425
2014-01-10,61.51,62.36,xls_mid-0.425
2014-01-13,61.10,61.95,xls_mid-0.425
2014-01-15,61.16,62.01,xls_mid-0.425
2014-01-16,61.11,61.96,xls_mid-0.425
2014-01-17,60.93,61.78,xls_mid-0.425
2014-01-20,61.21,62.06,xls_mid-0.425
2014-01-21,61.11,61.96,xls_mid-0.425
2014-01-22,61.50,62.35,xls_mid-0.425
2014-01-23,61.56,62.41,xls_mid-0.425
2014-01-24,61.75,62.60,xls_mid-0.425
2014-01-27,62.29,63.14,xls_mid-0.425
2014-01-28,62.56,63.41,xls_mid-0.425
2014-01-29,61.78,62.63,xls_mid-0.425
2014-01-30,62.31,63.16,xls_mid-0.425
2014-01-31,62.05,62.90,xls_mid-0.425
2014-02-03,62.26,63.11,xls_mid-0.425
2014-02-04,62.26,63.11,xls_mid-0.425
2014-02-05,62.03,62.88,xls_mid-0.425
2014-02-06,62.08,62.93,xls_mid-0.425
2014-02-07,61.89,62.74,xls_mid-0.425
2014-02-10,61.77,62.62,xls_mid-0.425
2014-02-11,62.01,62.86,xls_mid-0.425
2014-02-12,61.70,62.55,xls_mid-0.425
2014-02-13,61.85,62.70,xls_mid-0.425
2014-02-14,61.85,62.70,xls_mid-0.425
2014-02-17,61.52,62.37,xls_mid-0.425
2014-02-18,61.70,62.55,xls_mid-0.425
2014-02-20,61.86,62.71,xls_mid-0.425
2014-02-21,61.74,62.59,xls_mid-0.425
2014-02-24,61.69,62.54,xls_mid-0.425
2014-02-25,61.55,62.40,xls_mid-0.425
2014-02-26,61.51,62.36,xls_mid-0.425
2014-02-28,61.65,62.50,xls_mid-0.425
2014-03-03,61.44,62.29,xls_mid-0.425
2014-03-04,61.48,62.33,xls_mid-0.425
2014-03-05,61.43,62.28,xls_mid-0.425
2014-03-06,60.90,61.75,xls_mid-0.425
2014-03-07,60.56,61.41,xls_mid-0.425
2014-03-10,60.77,61.62,xls_mid-0.425
2014-03-11,60.27,61.12,xls_mid-0.425
2014-03-12,60.67,61.52,xls_mid-0.425
2014-03-13,60.59,61.44,xls_mid-0.425
2014-03-14,61.09,61.94,xls_mid-0.425
2014-03-18,60.52,61.37,xls_mid-0.425
2014-03-19,60.67,61.52,xls_mid-0.425
2014-03-20,60.71,61.56,xls_mid-0.425
2014-03-21,60.62,61.47,xls_mid-0.425
2014-03-24,60.28,61.13,xls_mid-0.425
2014-03-25,60.07,60.92,xls_mid-0.425
2014-03-26,59.75,60.60,xls_mid-0.425
2014-03-27,59.70,60.55,xls_mid-0.425
2014-03-28,59.67,60.52,xls_mid-0.425
2014-04-02,59.22,60.07,xls_mid-0.425
2014-04-03,59.70,60.55,xls_mid-0.425
2014-04-04,59.90,60.75,xls_mid-0.425
2014-04-07,59.52,60.37,xls_mid-0.425
2014-04-09,59.65,60.50,xls_mid-0.425
2014-04-10,59.79,60.64,xls_mid-0.425
2014-04-11,59.84,60.69,xls_mid-0.425
2014-04-15,59.84,60.69,xls_mid-0.425
2014-04-16,59.80,60.65,xls_mid-0.425
2014-04-17,59.96,60.81,xls_mid-0.425
2014-04-21,59.91,60.76,xls_mid-0.425
2014-04-22,60.29,61.14,xls_mid-0.425
2014-04-23,60.64,61.49,xls_mid-0.425
2014-04-25,60.69,61.54,xls_mid-0.425
2014-04-28,60.08,60.93,xls_mid-0.425
2014-04-29,60.10,60.95,xls_mid-0.425
2014-04-30,59.91,60.76,xls_mid-0.425
2014-05-02,59.80,60.65,xls_mid-0.425
2014-05-05,59.62,60.47,xls_mid-0.425
2014-05-06,59.78,60.63,xls_mid-0.425
2014-05-07,59.61,60.46,xls_mid-0.425
2014-05-08,59.57,60.42,xls_mid-0.425
2014-05-09,59.63,60.48,xls_mid-0.425
2014-05-12,59.30,60.15,xls_mid-0.425
2014-05-13,59.45,60.30,xls_mid-0.425
2014-05-15,59.05,59.90,xls_mid-0.425
2014-05-16,58.44,59.29,xls_mid-0.425
2014-05-19,58.00,58.85,xls_mid-0.425
2014-05-20,58.32,59.17,xls_mid-0.425
2014-05-21,58.35,59.20,xls_mid-0.425
2014-05-22,58.15,59.00,xls_mid-0.425
2014-05-23,58.06,58.91,xls_mid-0.425
2014-05-26,58.16,59.01,xls_mid-0.425
2014-05-27,58.63,59.48,xls_mid-0.425
2014-05-28,58.65,59.50,xls_mid-0.425
2014-05-29,58.42,59.27,xls_mid-0.425
2014-05-30,58.61,59.46,xls_mid-0.425
2014-06-02,58.71,59.56,xls_mid-0.425
2014-06-03,58.79,59.64,xls_mid-0.425
2014-06-04,58.91,59.76,xls_mid-0.425
2014-06-05,58.87,59.72,xls_mid-0.425
2014-06-06,58.77,59.62,xls_mid-0.425
2014-06-09,58.64,59.49,xls_mid-0.425
2014-06-10,58.84,59.69,xls_mid-0.425
2014-06-11,58.90,59.75,xls_mid-0.425
2014-06-12,58.90,59.75,xls_mid-0.425
2014-06-13,59.05,59.90,xls_mid-0.425
2014-06-16,59.58,60.43,xls_mid-0.425
2014-06-17,59.94,60.79,xls_mid-0.425
2014-06-18,59.70,60.55,xls_mid-0.425
2014-06-19,59.58,60.43,xls_mid-0.425
2014-06-20,59.85,60.70,xls_mid-0.425
2014-06-23,59.77,60.62,xls_mid-0.425
2014-06-24,59.68,60.53,xls_mid-0.425
2014-06-25,59.85,60.70,xls_mid-0.425
2014-06-26,59.74,60.59,xls_mid-0.425
2014-06-27,59.67,60.52,xls_mid-0.425
2014-06-30,59.67,60.52,xls_mid-0.425
2014-07-01,59.71,60.56,xls_mid-0.425
2014-07-02,59.55,60.40,xls_mid-0.425
2014-07-03,59.30,60.15,xls_mid-0.425
2014-07-04,59.37,60.22,xls_mid-0.425
2014-07-07,59.52,60.37,xls_mid-0.425
2014-07-08,59.37,60.22,xls_mid-0.425
2014-07-09,59.30,60.15,xls_mid-0.425
2014-07-10,59.45,60.30,xls_mid-0.425
2014-07-11,59.76,60.61,xls_mid-0.425
2014-07-14,59.58,60.43,xls_mid-0.425
2014-07-15,59.79,60.64,xls_mid-0.425
2014-07-16,59.77,60.62,xls_mid-0.425
2014-07-17,59.72,60.57,xls_mid-0.425
2014-07-18,59.91,60.76,xls_mid-0.425
2014-07-21,59.76,60.61,xls_mid-0.425
2014-07-22,59.81,60.66,xls_mid-0.425
2014-07-23,59.76,60.61,xls_mid-0.425
